text,sentence,document_id,true_label,pred_label,anomaly_score,category
města,[Context Not Available],gold_doc_0415,0,0,-2.487398643226207,TN
proto,[Context Not Available],gold_doc_0045,0,0,-2.4879179766701043,TN
na,[Context Not Available],gold_doc_0512,0,0,-2.488197423716656,TN
přišlo,[Context Not Available],gold_doc_0240,0,0,-2.488353838102185,TN
inovací,[Context Not Available],gold_doc_0217,0,0,-2.488587010924469,TN
program,[Context Not Available],gold_doc_0304,0,0,-2.4886759527030193,TN
korun,[Context Not Available],gold_doc_0291,0,0,-2.4893362494842535,TN
jednání,[Context Not Available],gold_doc_0045,0,0,-2.4910152780517194,TN
miliard,[Context Not Available],gold_doc_0455,0,0,-2.4940689258576114,TN
je,[Context Not Available],gold_doc_0003,0,0,-2.496588514524177,TN
v,[Context Not Available],gold_doc_0512,0,0,-2.4973817702807892,TN
zahájil,[Context Not Available],gold_doc_0045,0,0,-2.49764637127646,TN
organizace,[Context Not Available],gold_doc_0230,0,0,-2.5025306470250896,TN
Rozhodnutí,[Context Not Available],gold_doc_0138,0,0,-2.503034103543989,TN
jí,[Context Not Available],gold_doc_0143,0,0,-2.508866007328379,TN
průměrné,[Context Not Available],gold_doc_0421,0,0,-2.5097799535296446,TN
.,[Context Not Available],gold_doc_0378,0,0,-2.5117092790285653,TN
",",[Context Not Available],gold_doc_0044,0,0,-2.5182966359096,TN
strany,[Context Not Available],gold_doc_0327,0,0,-2.5222136699575373,TN
.,[Context Not Available],gold_doc_0440,0,0,-2.525053939889837,TN
",",[Context Not Available],gold_doc_0421,0,0,-2.5259016688580687,TN
prvního,[Context Not Available],gold_doc_0201,0,0,-2.5264509254298133,TN
centru,[Context Not Available],gold_doc_0415,0,0,-2.5283914610595275,TN
organizace,[Context Not Available],gold_doc_0230,0,0,-2.530786536042129,TN
strojů,[Context Not Available],gold_doc_0042,0,0,-2.5315384957139955,TN
poslanců,[Context Not Available],gold_doc_0280,0,0,-2.5320292279814822,TN
.,[Context Not Available],gold_doc_0237,0,0,-2.5328395113811055,TN
českých,[Context Not Available],gold_doc_0295,0,0,-2.532881773182922,TN
na,[Context Not Available],gold_doc_0495,0,0,-2.533064762704697,TN
byly,[Context Not Available],gold_doc_0517,0,0,-2.534161254742031,TN
.,[Context Not Available],gold_doc_0405,0,0,-2.5342913424595963,TN
.,[Context Not Available],gold_doc_0080,0,0,-2.534485249468247,TN
",",[Context Not Available],gold_doc_0072,0,0,-2.5352630699547873,TN
dodržování,[Context Not Available],gold_doc_0283,0,0,-2.535666591974021,TN
žádostí,[Context Not Available],gold_doc_0216,0,0,-2.5420939625680887,TN
navrhuje,[Context Not Available],gold_doc_0281,0,0,-2.5449719984416035,TN
a,[Context Not Available],gold_doc_0228,0,0,-2.546947215223561,TN
se,[Context Not Available],gold_doc_0228,0,0,-2.5479541729559045,TN
parlamentu,[Context Not Available],gold_doc_0320,0,0,-2.5484979046142158,TN
svých,[Context Not Available],gold_doc_0281,0,0,-2.5491052124260136,TN
se,[Context Not Available],gold_doc_0384,0,0,-2.5494477246989646,TN
omezí,[Context Not Available],gold_doc_0287,0,0,-2.552384870647508,TN
je,[Context Not Available],gold_doc_0304,0,0,-2.5539124575501972,TN
protestní,[Context Not Available],gold_doc_0357,0,0,-2.5543280843343155,TN
její,[Context Not Available],gold_doc_0143,0,0,-2.5560591170499762,TN
.,[Context Not Available],gold_doc_0375,0,0,-2.5563430347913183,TN
tím,[Context Not Available],gold_doc_0280,0,0,-2.5592917048548003,TN
vědci,[Context Not Available],gold_doc_0361,0,0,-2.561726666188214,TN
k,[Context Not Available],gold_doc_0317,0,0,-2.568465475084409,TN
obyvatelé,[Context Not Available],gold_doc_0464,0,0,-2.5700295623171314,TN
cenné,[Context Not Available],gold_doc_0361,0,0,-2.571886598106964,TN
velkých,[Context Not Available],gold_doc_0281,0,0,-2.5751187663153843,TN
zemědělských,[Context Not Available],gold_doc_0357,0,0,-2.5786061085100016,TN
veřejné,[Context Not Available],gold_doc_0237,0,0,-2.5928873243724695,TN
pro,[Context Not Available],gold_doc_0353,0,0,-2.598162137910748,TN
absenci,[Context Not Available],gold_doc_0072,0,0,-2.6035176256060097,TN
že,[Context Not Available],gold_doc_0056,0,0,-2.605795464448242,TN
kteří,[Context Not Available],gold_doc_0228,0,0,-2.6062674328196636,TN
autorů,[Context Not Available],gold_doc_0295,0,0,-2.6073515663342235,TN
účinnost,[Context Not Available],gold_doc_0192,0,0,-2.609690434896663,TN
pro,[Context Not Available],gold_doc_0042,0,0,-2.6151603517459776,TN
miliard,[Context Not Available],gold_doc_0453,0,0,-2.615816744507974,TN
na,[Context Not Available],gold_doc_0192,0,0,-2.6206236233515128,TN
",",[Context Not Available],gold_doc_0071,0,0,-2.6207446569048543,TN
daty,[Context Not Available],gold_doc_0361,0,0,-2.6213337401364143,TN
nových,[Context Not Available],gold_doc_0003,0,0,-2.6217101525508966,TN
důvěru,[Context Not Available],gold_doc_0041,0,0,-2.631382534422684,TN
nové,[Context Not Available],gold_doc_0045,0,0,-2.6338282427013056,TN
oblasti,[Context Not Available],gold_doc_0305,0,0,-2.6349007948262795,TN
této,[Context Not Available],gold_doc_0121,0,0,-2.63657187429024,TN
v,[Context Not Available],gold_doc_0159,0,0,-2.63910233954374,TN
všech,[Context Not Available],gold_doc_0122,0,0,-2.639198265244275,TN
Hlavní,[Context Not Available],gold_doc_0169,0,0,-2.6451523784659514,TN
pro,[Context Not Available],gold_doc_0056,0,0,-2.6453129578850962,TN
korun,[Context Not Available],gold_doc_0264,0,0,-2.646584957068157,TN
vytvoří,[Context Not Available],gold_doc_0165,0,0,-2.6466948795366747,TN
vstupenky,[Context Not Available],gold_doc_0276,0,0,-2.648958582260761,TN
některých,[Context Not Available],gold_doc_0215,0,0,-2.652135317022676,TN
online,[Context Not Available],gold_doc_0442,0,0,-2.6538490861887567,TN
cena,[Context Not Available],gold_doc_0353,0,0,-2.6561038322511408,TN
v,[Context Not Available],gold_doc_0313,0,0,-2.659391673290372,TN
populace,[Context Not Available],gold_doc_0044,0,0,-2.6600010236857514,TN
byly,[Context Not Available],gold_doc_0378,0,0,-2.66113769895874,TN
měl,[Context Not Available],gold_doc_0313,0,0,-2.6653352478175023,TN
které,[Context Not Available],gold_doc_0122,0,0,-2.6657884200600535,TN
se,[Context Not Available],gold_doc_0242,0,0,-2.6782724421334123,TN
miliard,[Context Not Available],gold_doc_0384,0,0,-2.6793304058572076,TN
do,[Context Not Available],gold_doc_0246,0,0,-2.6807767992868605,TN
jsou,[Context Not Available],gold_doc_0139,0,0,-2.683481806808146,TN
oblasti,[Context Not Available],gold_doc_0121,0,0,-2.685313763263288,TN
podniky,[Context Not Available],gold_doc_0338,0,0,-2.686138541668953,TN
zakázky,[Context Not Available],gold_doc_0453,0,0,-2.6895608908714053,TN
na,[Context Not Available],gold_doc_0453,0,0,-2.6900253507567626,TN
celkový,[Context Not Available],gold_doc_0389,0,0,-2.690370993882503,TN
vyšší,[Context Not Available],gold_doc_0431,0,0,-2.69679380147295,TN
50,[Context Not Available],gold_doc_0264,0,0,-2.7000526003292933,TN
zahrnuje,[Context Not Available],gold_doc_0246,0,0,-2.7058378270513046,TN
a,[Context Not Available],gold_doc_0491,0,0,-2.7070980635014905,TN
po,[Context Not Available],gold_doc_0059,0,0,-2.7084723689878487,TN
bankovní,[Context Not Available],gold_doc_0375,0,0,-2.7091072403144807,TN
režimu,[Context Not Available],gold_doc_0201,0,0,-2.716995384552227,TN
roce,[Context Not Available],gold_doc_0389,0,0,-2.7173244330098427,TN
turistických,[Context Not Available],gold_doc_0264,0,0,-2.717644889650529,TN
omezí,[Context Not Available],gold_doc_0166,0,0,-2.7213241284525793,TN
dalších,[Context Not Available],gold_doc_0080,0,0,-2.721434012249617,TN
mezi,[Context Not Available],gold_doc_0210,0,0,-2.7261830226047365,TN
průmyslových,[Context Not Available],gold_doc_0334,0,0,-2.7290467774787928,TN
o,[Context Not Available],gold_doc_0281,0,0,-2.7433812263453063,TN
voličů,[Context Not Available],gold_doc_0327,0,0,-2.7434616038011796,TN
se,[Context Not Available],gold_doc_0091,0,0,-2.747134352980929,TN
průměrná,[Context Not Available],gold_doc_0353,0,0,-2.749781312831793,TN
s,[Context Not Available],gold_doc_0166,0,0,-2.7522207194884345,TN
80,[Context Not Available],gold_doc_0192,0,0,-2.7550627285639706,TN
dotací,[Context Not Available],gold_doc_0317,0,0,-2.755385958833287,TN
na,[Context Not Available],gold_doc_0169,0,0,-2.755724398909436,TN
ministerstva,[Context Not Available],gold_doc_0291,0,0,-2.7571589081676393,TN
šarže,[Context Not Available],gold_doc_0080,1,0,-2.768185131869693,FN
zaměřit,[Context Not Available],gold_doc_0056,0,0,-2.773989967923832,TN
rozvojovou,[Context Not Available],gold_doc_0242,0,0,-2.779749055528171,TN
zejména,[Context Not Available],gold_doc_0014,0,0,-2.790462295103417,TN
",",[Context Not Available],gold_doc_0121,0,0,-2.7939628276154806,TN
při,[Context Not Available],gold_doc_0242,0,0,-2.7993938519388877,TN
nového,[Context Not Available],gold_doc_0072,0,0,-2.8015854543641154,TN
moci,[Context Not Available],gold_doc_0442,0,0,-2.80657305324722,TN
v,[Context Not Available],gold_doc_0201,0,0,-2.8075772092528197,TN
na,[Context Not Available],gold_doc_0014,0,0,-2.8092595329149503,TN
sledovat,[Context Not Available],gold_doc_0442,0,0,-2.813684362062709,TN
fungovat,[Context Not Available],gold_doc_0201,0,0,-2.8153901259928986,TN
Místo,[Context Not Available],gold_doc_0342,0,0,-2.815912599603408,TN
zasedání,[Context Not Available],gold_doc_0375,0,0,-2.8168908713269403,TN
předních,[Context Not Available],gold_doc_0295,0,0,-2.8176714461432084,TN
že,[Context Not Available],gold_doc_0071,0,0,-2.819008291144769,TN
jako,[Context Not Available],gold_doc_0230,0,0,-2.8231524639230656,TN
odmítla,[Context Not Available],gold_doc_0320,0,0,-2.8239798942491703,TN
energií,[Context Not Available],gold_doc_0088,0,0,-2.8274318142940444,TN
otázka,[Context Not Available],gold_doc_0084,0,0,-2.8287610603725994,TN
na,[Context Not Available],gold_doc_0455,0,0,-2.833369106810956,TN
bytů,[Context Not Available],gold_doc_0003,0,0,-2.834526649765067,TN
vzrostla,[Context Not Available],gold_doc_0353,0,0,-2.8361304970047527,TN
činí,[Context Not Available],gold_doc_0210,0,0,-2.836375407454483,TN
v,[Context Not Available],gold_doc_0080,0,0,-2.8385730590139957,TN
za,[Context Not Available],gold_doc_0085,0,0,-2.8409618672916395,TN
dostanou,[Context Not Available],gold_doc_0424,0,0,-2.8415204984228737,TN
zanechala,[Context Not Available],gold_doc_0085,0,0,-2.8423799846324727,TN
pohybuje,[Context Not Available],gold_doc_0384,0,0,-2.8461736844217995,TN
studentům,[Context Not Available],gold_doc_0228,0,0,-2.8540331449264897,TN
zastavil,[Context Not Available],gold_doc_0088,0,0,-2.85642873820143,TN
%,[Context Not Available],gold_doc_0329,0,0,-2.865273064067651,TN
80,[Context Not Available],gold_doc_0392,0,0,-2.8661351022961554,TN
v,[Context Not Available],gold_doc_0283,0,0,-2.8684057451072604,TN
státu,[Context Not Available],gold_doc_0085,0,0,-2.8727340426138426,TN
na,[Context Not Available],gold_doc_0491,0,0,-2.8733348987657834,TN
však,[Context Not Available],gold_doc_0007,0,0,-2.8741940233727945,TN
200,[Context Not Available],gold_doc_0165,0,0,-2.8743860456026837,TN
se,[Context Not Available],gold_doc_0371,0,0,-2.874539443154184,TN
čtvrtletí,[Context Not Available],gold_doc_0353,0,0,-2.875191507719876,TN
podle,[Context Not Available],gold_doc_0042,0,0,-2.878775578339919,TN
kvůli,[Context Not Available],gold_doc_0072,0,0,-2.883687506136802,TN
z,[Context Not Available],gold_doc_0371,0,0,-2.884421760679814,TN
investičních,[Context Not Available],gold_doc_0122,0,0,-2.8851331655062324,TN
Muž,[Context Not Available],gold_doc_0106,0,0,-2.8859949771082682,TN
firem,[Context Not Available],gold_doc_0334,0,0,-2.8899076036607596,TN
týká,[Context Not Available],gold_doc_0205,0,0,-2.9088798449825717,TN
státu,[Context Not Available],gold_doc_0217,0,0,-2.9132379978635328,TN
asi,[Context Not Available],gold_doc_0455,1,0,-2.923956460813322,FN
a,[Context Not Available],gold_doc_0166,0,0,-2.9273571324354464,TN
o,[Context Not Available],gold_doc_0388,0,0,-2.9389015961802087,TN
k,[Context Not Available],gold_doc_0327,0,0,-2.9416624645931932,TN
.,[Context Not Available],gold_doc_0295,0,0,-2.942364462500798,TN
referendu,[Context Not Available],gold_doc_0240,0,0,-2.949490955108473,TN
zahrnuje,[Context Not Available],gold_doc_0195,0,0,-2.9515455407227904,TN
pravidlo,[Context Not Available],gold_doc_0388,0,0,-2.956024417072399,TN
",",[Context Not Available],gold_doc_0085,0,0,-2.9599638432816775,TN
v,[Context Not Available],gold_doc_0007,0,0,-2.965946907116603,TN
klesla,[Context Not Available],gold_doc_0215,0,0,-2.9660536216911666,TN
v,[Context Not Available],gold_doc_0339,0,0,-2.971830121958149,TN
v,[Context Not Available],gold_doc_0430,0,0,-2.9735640481368364,TN
zákonů,[Context Not Available],gold_doc_0281,0,0,-2.9751843530468136,TN
historických,[Context Not Available],gold_doc_0370,0,0,-2.9759696447050104,TN
zejména,[Context Not Available],gold_doc_0517,0,0,-2.9797279104323238,TN
technologických,[Context Not Available],gold_doc_0281,0,0,-2.980160895451263,TN
Na,[Context Not Available],gold_doc_0031,0,0,-2.9881103982426893,TN
považuje,[Context Not Available],gold_doc_0334,0,0,-2.9943343394557758,TN
se,[Context Not Available],gold_doc_0283,0,0,-2.9956986607452905,TN
srážce,[Context Not Available],gold_doc_0174,0,0,-2.9988299400070844,TN
hlasování,[Context Not Available],gold_doc_0320,0,0,-2.9989039698335986,TN
bylo,[Context Not Available],gold_doc_0138,0,0,-3.005825646045146,TN
některých,[Context Not Available],gold_doc_0007,0,0,-3.0059058584444713,TN
se,[Context Not Available],gold_doc_0329,0,0,-3.0059372119736594,TN
se,[Context Not Available],gold_doc_0216,0,0,-3.0070657503288913,TN
proběhne,[Context Not Available],gold_doc_0375,0,0,-3.0129311978511453,TN
dobrá,[Context Not Available],gold_doc_0421,0,0,-3.013553638684577,TN
o,[Context Not Available],gold_doc_0242,0,0,-3.0152679709807657,TN
je,[Context Not Available],gold_doc_0010,0,0,-3.0172303707093846,TN
nových,[Context Not Available],gold_doc_0165,0,0,-3.0183282793317616,TN
O,[Context Not Available],gold_doc_0353,0,0,-3.022922890131504,TN
Míráku,[Context Not Available],gold_doc_0507,1,0,-3.0238937050575245,FN
",",[Context Not Available],gold_doc_0056,0,0,-3.0284338629448655,TN
odhalil,[Context Not Available],gold_doc_0305,0,0,-3.0303166374972648,TN
HDP,[Context Not Available],gold_doc_0329,0,0,-3.0432286880787345,TN
Výstava,[Context Not Available],gold_doc_0295,0,0,-3.0459511631445153,TN
se,[Context Not Available],gold_doc_0056,0,0,-3.051500061538235,TN
v,[Context Not Available],gold_doc_0215,0,0,-3.05655308348085,TN
podmínky,[Context Not Available],gold_doc_0073,0,0,-3.056788491801214,TN
v,[Context Not Available],gold_doc_0389,0,0,-3.0579086631346755,TN
celé,[Context Not Available],gold_doc_0327,0,0,-3.0610064912033863,TN
v,[Context Not Available],gold_doc_0014,0,0,-3.062000089225016,TN
o,[Context Not Available],gold_doc_0361,0,0,-3.062925695659871,TN
",",[Context Not Available],gold_doc_0276,0,0,-3.067149076434063,TN
nová,[Context Not Available],gold_doc_0088,0,0,-3.068492802961515,TN
kandidátů,[Context Not Available],gold_doc_0440,0,0,-3.06967263021847,TN
loňském,[Context Not Available],gold_doc_0389,0,0,-3.07018975489666,TN
jejich,[Context Not Available],gold_doc_0084,0,0,-3.071250106256251,TN
v,[Context Not Available],gold_doc_0121,0,0,-3.078856106827125,TN
bude,[Context Not Available],gold_doc_0338,0,0,-3.0795038300272353,TN
a,[Context Not Available],gold_doc_0295,0,0,-3.0917169860735143,TN
hektarů,[Context Not Available],gold_doc_0242,0,0,-3.0950529886916414,TN
a,[Context Not Available],gold_doc_0281,0,0,-3.0969903926264806,TN
vedl,[Context Not Available],gold_doc_0106,0,0,-3.1025814127698013,TN
",",[Context Not Available],gold_doc_0044,0,0,-3.1037549938912576,TN
se,[Context Not Available],gold_doc_0085,0,0,-3.1051410307234804,TN
s,[Context Not Available],gold_doc_0045,0,0,-3.106865067004051,TN
a,[Context Not Available],gold_doc_0045,0,0,-3.1080146391625547,TN
se,[Context Not Available],gold_doc_0453,0,0,-3.1095972027750705,TN
v,[Context Not Available],gold_doc_0517,0,0,-3.1204999746902757,TN
je,[Context Not Available],gold_doc_0042,0,0,-3.1336975466692465,TN
používají,[Context Not Available],gold_doc_0327,0,0,-3.1395631001434907,TN
oprav,[Context Not Available],gold_doc_0195,0,0,-3.1417224314917718,TN
Dohoda,[Context Not Available],gold_doc_0205,0,0,-3.143733416199197,TN
opatření,[Context Not Available],gold_doc_0122,0,0,-3.1441255779402155,TN
a,[Context Not Available],gold_doc_0317,0,0,-3.15277229053423,TN
se,[Context Not Available],gold_doc_0320,0,0,-3.1549273310006285,TN
na,[Context Not Available],gold_doc_0011,0,0,-3.1601538524185315,TN
celkem,[Context Not Available],gold_doc_0371,0,0,-3.170628342113474,TN
se,[Context Not Available],gold_doc_0243,0,0,-3.173611276365719,TN
se,[Context Not Available],gold_doc_0357,0,0,-3.1770301016283824,TN
během,[Context Not Available],gold_doc_0155,0,0,-3.179357197132333,TN
a,[Context Not Available],gold_doc_0370,0,0,-3.182011576473826,TN
členů,[Context Not Available],gold_doc_0375,0,0,-3.1828638364396014,TN
",",[Context Not Available],gold_doc_0228,0,0,-3.1874673596037866,TN
a,[Context Not Available],gold_doc_0385,0,0,-3.1884027749599895,TN
tvoří,[Context Not Available],gold_doc_0217,0,0,-3.1909512180903263,TN
mužů,[Context Not Available],gold_doc_0210,0,0,-3.1927928641951127,TN
nákup,[Context Not Available],gold_doc_0424,0,0,-3.21306799451267,TN
a,[Context Not Available],gold_doc_0264,0,0,-3.225937682146764,TN
na,[Context Not Available],gold_doc_0056,0,0,-3.23208513009601,TN
vstoupí,[Context Not Available],gold_doc_0388,0,0,-3.234420794439181,TN
pro,[Context Not Available],gold_doc_0304,0,0,-3.2362165155609546,TN
v,[Context Not Available],gold_doc_0320,0,0,-3.2415734945365173,TN
těchto,[Context Not Available],gold_doc_0216,0,0,-3.2441331148066013,TN
část,[Context Not Available],gold_doc_0281,0,0,-3.2465439305935675,TN
v,[Context Not Available],gold_doc_0388,0,0,-3.2487396432273883,TN
akce,[Context Not Available],gold_doc_0357,0,0,-3.2547415002331803,TN
a,[Context Not Available],gold_doc_0106,0,0,-3.2670390796826823,TN
se,[Context Not Available],gold_doc_0205,0,0,-3.2702498977644794,TN
a,[Context Not Available],gold_doc_0320,0,0,-3.2711106088054507,TN
účastní,[Context Not Available],gold_doc_0371,0,0,-3.2721135547315825,TN
na,[Context Not Available],gold_doc_0059,0,0,-3.2724590162673195,TN
se,[Context Not Available],gold_doc_0342,0,0,-3.2776205405315437,TN
v,[Context Not Available],gold_doc_0201,0,0,-3.282153827321956,TN
začne,[Context Not Available],gold_doc_0201,0,0,-3.287268610000325,TN
pro,[Context Not Available],gold_doc_0304,0,0,-3.3020564750466335,TN
zahrnuje,[Context Not Available],gold_doc_0295,0,0,-3.3026008992234352,TN
Politické,[Context Not Available],gold_doc_0327,0,0,-3.303614527124452,TN
exponátů,[Context Not Available],gold_doc_0295,0,0,-3.3087481128483063,TN
k,[Context Not Available],gold_doc_0011,0,0,-3.30975539347574,TN
Cena,[Context Not Available],gold_doc_0453,0,0,-3.316945871763828,TN
Od,[Context Not Available],gold_doc_0388,0,0,-3.3364227941520923,TN
",",[Context Not Available],gold_doc_0361,0,0,-3.3376435960024224,TN
kněžství,[Context Not Available],gold_doc_0228,0,0,-3.342952321039945,TN
v,[Context Not Available],gold_doc_0084,0,0,-3.345826765512058,TN
sazba,[Context Not Available],gold_doc_0169,0,0,-3.3496079728568944,TN
na,[Context Not Available],gold_doc_0507,0,0,-3.352529385870639,TN
v,[Context Not Available],gold_doc_0415,0,0,-3.355283753572344,TN
sírových,[Context Not Available],gold_doc_0244,0,0,-3.355766774452057,TN
cen,[Context Not Available],gold_doc_0011,0,0,-3.3610594407815952,TN
v,[Context Not Available],gold_doc_0080,0,0,-3.3704122501023477,TN
dvorany,[Context Not Available],gold_doc_0077,0,0,-3.3750461255961426,TN
",",[Context Not Available],gold_doc_0091,0,0,-3.377484641022278,TN
",",[Context Not Available],gold_doc_0361,0,0,-3.3777665278738667,TN
se,[Context Not Available],gold_doc_0122,0,0,-3.396062317924553,TN
kytici,[Context Not Available],gold_doc_0143,0,0,-3.396948550123973,TN
v,[Context Not Available],gold_doc_0205,0,0,-3.3991240264870584,TN
hlava,[Context Not Available],gold_doc_0085,1,0,-3.399263410085865,FN
zúčastnit,[Context Not Available],gold_doc_0320,0,0,-3.4167043341307277,TN
cen,[Context Not Available],gold_doc_0088,0,0,-3.4209807220715973,TN
se,[Context Not Available],gold_doc_0088,0,0,-3.4233642245401867,TN
trvat,[Context Not Available],gold_doc_0072,0,0,-3.429406986734911,TN
v,[Context Not Available],gold_doc_0329,0,0,-3.4317645404320416,TN
na,[Context Not Available],gold_doc_0464,0,0,-3.4452204226979646,TN
Hlídky,[Context Not Available],gold_doc_0517,0,0,-3.457299365737029,TN
a,[Context Not Available],gold_doc_0357,0,0,-3.461100573925492,TN
",",[Context Not Available],gold_doc_0122,0,0,-3.466896686267596,TN
stromů,[Context Not Available],gold_doc_0427,0,0,-3.470975698069715,TN
případů,[Context Not Available],gold_doc_0159,0,0,-3.4754781797268492,TN
v,[Context Not Available],gold_doc_0353,0,0,-3.4763984892828503,TN
si,[Context Not Available],gold_doc_0464,0,0,-3.4786582026372486,TN
a,[Context Not Available],gold_doc_0088,0,0,-3.4883590338351596,TN
v,[Context Not Available],gold_doc_0327,0,0,-3.4944039837442773,TN
byla,[Context Not Available],gold_doc_0169,0,0,-3.4944521854541435,TN
kandidáta,[Context Not Available],gold_doc_0072,0,0,-3.50888984636412,TN
hasiče,[Context Not Available],gold_doc_0342,0,0,-3.513412314073449,TN
a,[Context Not Available],gold_doc_0283,0,0,-3.5174801376907254,TN
a,[Context Not Available],gold_doc_0168,0,0,-3.528262911767378,TN
v,[Context Not Available],gold_doc_0305,0,0,-3.529030860297958,TN
těchto,[Context Not Available],gold_doc_0139,0,0,-3.5474909521323212,TN
a,[Context Not Available],gold_doc_0287,0,0,-3.557401785480515,TN
je,[Context Not Available],gold_doc_0014,0,0,-3.5613104565641933,TN
Volit,[Context Not Available],gold_doc_0240,0,0,-3.564141389444366,TN
a,[Context Not Available],gold_doc_0174,0,0,-3.569718454716053,TN
se,[Context Not Available],gold_doc_0168,0,0,-3.5738609505623486,TN
trhu,[Context Not Available],gold_doc_0088,0,0,-3.5889073557552322,TN
týkala,[Context Not Available],gold_doc_0283,0,0,-3.591569396840157,TN
na,[Context Not Available],gold_doc_0424,0,0,-3.593197959590711,TN
všech,[Context Not Available],gold_doc_0375,0,0,-3.5964268662736742,TN
",",[Context Not Available],gold_doc_0305,0,0,-3.5992967373077676,TN
kolonách,[Context Not Available],gold_doc_0512,0,0,-3.60294297237769,TN
Cena,[Context Not Available],gold_doc_0455,0,0,-3.6328193808799085,TN
týká,[Context Not Available],gold_doc_0168,0,0,-3.643609030900379,TN
a,[Context Not Available],gold_doc_0084,0,0,-3.65083129059537,TN
modernizaci,[Context Not Available],gold_doc_0246,0,0,-3.6924734305429325,TN
nových,[Context Not Available],gold_doc_0205,0,0,-3.6958784851237922,TN
a,[Context Not Available],gold_doc_0042,0,0,-3.7045174343890395,TN
na,[Context Not Available],gold_doc_0180,0,0,-3.7139434752620772,TN
týká,[Context Not Available],gold_doc_0122,0,0,-3.7208569785209704,TN
na,[Context Not Available],gold_doc_0195,0,0,-3.7212826368001544,TN
bude,[Context Not Available],gold_doc_0072,0,0,-3.77433950530493,TN
banky,[Context Not Available],gold_doc_0155,0,0,-3.7971172323256113,TN
vozidlům,[Context Not Available],gold_doc_0287,0,0,-3.8238895457733406,TN
kmenu,[Context Not Available],gold_doc_0168,0,0,-3.830128310448579,TN
a,[Context Not Available],gold_doc_0371,0,0,-3.888525989459474,TN
převzalo,[Context Not Available],gold_doc_0440,0,0,-3.91429702307785,TN
při,[Context Not Available],gold_doc_0244,0,0,-3.914339877299888,TN
dosáhla,[Context Not Available],gold_doc_0159,0,0,-3.938351907577733,TN
gotiky,[Context Not Available],gold_doc_0378,0,0,-3.973249743990749,TN
Auta,[Context Not Available],gold_doc_0512,0,0,-3.977182029207242,TN
vyčleněno,[Context Not Available],gold_doc_0264,0,0,-4.088151325226519,TN
prezidium,[Context Not Available],gold_doc_0475,0,0,-4.101550297069473,TN
roboti,[Context Not Available],gold_doc_0276,0,0,-4.150447005921826,TN
norimberském,[Context Not Available],gold_doc_0230,0,0,-4.175052376747118,TN
zahrnoval,[Context Not Available],gold_doc_0370,0,0,-4.181941856412074,TN
vlivných,[Context Not Available],gold_doc_0280,1,0,-4.204353396067283,FN
vozidlům,[Context Not Available],gold_doc_0166,0,0,-4.371711957164763,TN
dotacích,[Context Not Available],gold_doc_0313,0,0,-4.382887817122693,TN
Růst,[Context Not Available],gold_doc_0088,0,0,-4.399908983005275,TN
Stánky,[Context Not Available],gold_doc_0507,0,0,-4.412983545293109,TN
Těmito,[Context Not Available],gold_doc_0361,0,0,-4.440614231683099,TN
chodbu,[Context Not Available],gold_doc_0077,0,0,-4.442127218423423,TN
vyšplhá,[Context Not Available],gold_doc_0453,1,0,-4.443097985329523,FN
Této,[Context Not Available],gold_doc_0357,0,0,-4.471739825849994,TN
sněmovních,[Context Not Available],gold_doc_0059,0,0,-4.514528680531775,TN
Zóny,[Context Not Available],gold_doc_0287,0,0,-4.520118700834843,TN
bandy,[Context Not Available],gold_doc_0464,1,0,-4.5256569098515484,FN
tresky,[Context Not Available],gold_doc_0389,0,0,-4.544349495611101,TN
2027,[Context Not Available],gold_doc_0201,0,0,-4.582314553177206,TN
Smlouva,[Context Not Available],gold_doc_0291,0,0,-4.594239269289183,TN
expedicích,[Context Not Available],gold_doc_0244,0,0,-4.666541631063616,TN
motorová,[Context Not Available],gold_doc_0385,0,0,-4.674626087407191,TN
Výnosy,[Context Not Available],gold_doc_0421,0,0,-4.691561936170665,TN
Skutečnost,[Context Not Available],gold_doc_0495,0,0,-4.70392543776105,TN
zavařil,[Context Not Available],gold_doc_0045,1,0,-4.733474601251537,FN
proměnilo,[Context Not Available],gold_doc_0342,0,0,-4.817469072400627,TN
byrokracii,[Context Not Available],gold_doc_0317,1,0,-4.8243378033660065,FN
Zóny,[Context Not Available],gold_doc_0166,0,0,-4.8268991292090675,TN
čistoty,[Context Not Available],gold_doc_0010,0,0,-4.82933317202864,TN
mystický,[Context Not Available],gold_doc_0106,1,0,-4.840400238915642,FN
Dodal,[Context Not Available],gold_doc_0056,0,0,-4.853258163534733,TN
Rozdíl,[Context Not Available],gold_doc_0210,0,0,-4.861095022279557,TN
zasahující,[Context Not Available],gold_doc_0342,0,0,-4.870138472938137,TN
Nemocnost,[Context Not Available],gold_doc_0159,0,0,-4.870701071990602,TN
Poučila,[Context Not Available],gold_doc_0243,1,0,-4.926563515948402,FN
Zakázku,[Context Not Available],gold_doc_0435,0,0,-4.981787601816151,TN
Aktuální,[Context Not Available],gold_doc_0044,0,0,-4.986280671424382,TN
dekret,[Context Not Available],gold_doc_0440,0,0,-5.003630109804803,TN
úlovek,[Context Not Available],gold_doc_0389,0,0,-5.01295424286743,TN
mizerná,[Context Not Available],gold_doc_0007,1,0,-5.044475440434837,FN
normami,[Context Not Available],gold_doc_0166,0,0,-5.046914194973908,TN
