text,sentence,document_id,true_label,pred_label,prob_score,category
brzy,[N/A],silver_doc_0083,0,0,0.1977188994929417,TN
dosáhne,[N/A],silver_doc_0083,0,0,0.0009007147956574596,TN
pevninské,[N/A],silver_doc_0083,0,0,0.004296917660789828,TN
efektivní,[N/A],silver_doc_0086,0,0,0.028785450194461642,TN
ochrany,[N/A],silver_doc_0086,0,0,0.0002976928874107242,TN
hranic,[N/A],silver_doc_0086,0,0,0.00035603739879617053,TN
nezastaví,[N/A],silver_doc_0086,0,0,0.026203531256281217,TN
silný,[N/A],silver_doc_0086,0,0,0.16064006296749345,TN
proud,[N/A],silver_doc_0086,1,1,0.3339305896334352,TP
nelegálních,[N/A],silver_doc_0086,0,0,0.005593635214207478,TN
přistěhovalců,[N/A],silver_doc_0086,0,0,0.011738857809003725,TN
území,[N/A],silver_doc_0086,0,0,5.1365503277358455e-05,TN
neznalostí,[N/A],silver_doc_0102,0,0,0.07242073857486761,TN
tržních,[N/A],silver_doc_0102,0,0,0.003537339876633764,TN
regulí,[N/A],silver_doc_0102,0,0,0.006851197951724437,TN
tak,[N/A],silver_doc_0102,0,0,0.0357010788153687,TN
dopustili,[N/A],silver_doc_0102,1,0,0.000988978555096971,FN
závažné,[N/A],silver_doc_0102,0,1,0.4440108395058733,FP
chyby,[N/A],silver_doc_0102,0,0,0.06757674583308497,TN
vedla,[N/A],silver_doc_0102,0,0,0.001504745635819341,TN
likvidaci,[N/A],silver_doc_0102,0,1,0.338603951365641,FP
pozic,[N/A],silver_doc_0102,0,0,0.017512398408438254,TN
vysokou,[N/A],silver_doc_0102,0,0,0.013983581212127597,TN
pákou,[N/A],silver_doc_0102,0,0,0.19330288632007875,TN
Nasazení,[N/A],silver_doc_0126,0,0,0.006274434237997124,TN
nových,[N/A],silver_doc_0126,0,0,0.0012700746648445919,TN
hlídkových,[N/A],silver_doc_0126,0,0,0.016621220994631057,TN
plavidel,[N/A],silver_doc_0126,0,0,0.0034109258884547932,TN
oblasti,[N/A],silver_doc_0126,0,0,0.0002364883106471853,TN
osvědčilo,[N/A],silver_doc_0126,0,1,0.2667993701643577,FP
záchranná,[N/A],silver_doc_0126,0,0,0.01546563576752869,TN
akce,[N/A],silver_doc_0126,0,0,0.010368428419364929,TN
efektivní,[N/A],silver_doc_0126,1,0,0.22912598352615623,FN
Instalace,[N/A],silver_doc_0134,0,0,0.004210934709322461,TN
soch,[N/A],silver_doc_0134,0,0,0.009430211358231893,TN
mistrovské,[N/A],silver_doc_0134,1,1,0.8599362784257145,TP
zanechávají,[N/A],silver_doc_0134,0,0,0.008498455090956354,TN
divácích,[N/A],silver_doc_0134,0,0,0.0008330133241292497,TN
hluboký,[N/A],silver_doc_0134,0,0,0.25308425533528667,TN
emocionální,[N/A],silver_doc_0134,0,0,0.06911819877124344,TN
dojem,[N/A],silver_doc_0134,0,0,0.00867413724583453,TN
Starosta,[N/A],silver_doc_0150,0,0,0.0009448110182004232,TN
označil,[N/A],silver_doc_0150,0,0,0.0009194716685617677,TN
ekologické,[N/A],silver_doc_0150,0,0,0.0024878270587833378,TN
aktivisty,[N/A],silver_doc_0150,0,0,0.23287568134225733,TN
nespokojené,[N/A],silver_doc_0150,0,0,0.004261008845552065,TN
obyvatele,[N/A],silver_doc_0150,0,0,7.255228234692329e-05,TN
kámen,[N/A],silver_doc_0150,0,1,0.458694252748575,FP
úrazu,[N/A],silver_doc_0150,0,0,0.13378494440680502,TN
celého,[N/A],silver_doc_0150,0,0,0.001305696495848856,TN
investičního,[N/A],silver_doc_0150,0,0,0.008469653123782905,TN
projektu,[N/A],silver_doc_0150,0,0,0.0010506034499270767,TN
Kritici,[N/A],silver_doc_0163,0,0,0.00151321522893626,TN
tvrdí,[N/A],silver_doc_0163,0,0,0.00030964063884295897,TN
jde,[N/A],silver_doc_0163,0,0,0.003063128381533077,TN
pouze,[N/A],silver_doc_0163,0,0,0.0053404005913794,TN
skryté,[N/A],silver_doc_0163,0,0,0.04413459544167558,TN
kšefty,[N/A],silver_doc_0163,1,1,0.8888906534470675,TP
zvýhodní,[N/A],silver_doc_0163,0,0,0.05640650733261195,TN
vybrané,[N/A],silver_doc_0163,0,0,0.021997661035269046,TN
obchodní,[N/A],silver_doc_0163,0,0,0.001924972781927927,TN
partnery,[N/A],silver_doc_0163,0,0,0.0010038142098789274,TN
prezidenta,[N/A],silver_doc_0163,0,0,0.010739428739846565,TN
zpráva,[N/A],silver_doc_0165,0,0,0.0034559256752947198,TN
neprokázala,[N/A],silver_doc_0165,0,0,0.00723018911727992,TN
přímé,[N/A],silver_doc_0165,0,0,0.01308584931472563,TN
pochybení,[N/A],silver_doc_0165,0,0,0.016177690070856166,TN
ministra,[N/A],silver_doc_0165,0,0,0.0007062407638863445,TN
veřejnost,[N/A],silver_doc_0165,0,0,0.004246126414935604,TN
označila,[N/A],silver_doc_0165,0,0,0.0006142574333098443,TN
politickou,[N/A],silver_doc_0165,0,0,0.01809453701292629,TN
frašku,[N/A],silver_doc_0165,0,1,0.5832788071904912,FP
Kritici,[N/A],silver_doc_0171,0,0,0.0026465154457178276,TN
varují,[N/A],silver_doc_0171,0,0,0.0006550212126085248,TN
schválení,[N/A],silver_doc_0171,0,0,0.006516335033637295,TN
návrhu,[N/A],silver_doc_0171,0,0,3.124312233978352e-05,TN
mohlo,[N/A],silver_doc_0171,0,0,0.005280075248477758,TN
ohrozit,[N/A],silver_doc_0171,0,0,0.020526836397548102,TN
svobody,[N/A],silver_doc_0171,0,0,0.02390671906626521,TN
stanovené,[N/A],silver_doc_0171,0,0,0.001546450468058828,TN
protokolu,[N/A],silver_doc_0171,0,0,0.019568772368959604,TN
GOC,[N/A],silver_doc_0171,1,0,0.1030942920537492,FN
Republikánští,[N/A],silver_doc_0172,0,0,0.0028091830193537645,TN
senátoři,[N/A],silver_doc_0172,0,0,0.006648196222714206,TN
ostře,[N/A],silver_doc_0172,0,0,0.17059715935597758,TN
kritizovali,[N/A],silver_doc_0172,0,0,0.0030613662576875265,TN
finanční,[N/A],silver_doc_0172,0,0,0.0016994327337530755,TN
náročnost,[N/A],silver_doc_0172,0,0,0.11047799766527054,TN
zpochybnili,[N/A],silver_doc_0172,0,0,0.013520420541898148,TN
účinnost,[N/A],silver_doc_0172,0,0,0.0055014336726801815,TN
nového,[N/A],silver_doc_0172,0,0,0.00015992653542392445,TN
Novým,[N/A],silver_doc_0182,0,0,0.00019701735298807043,TN
šéfem,[N/A],silver_doc_0182,0,0,0.024242419783537503,TN
stala,[N/A],silver_doc_0182,0,0,0.002519152310267267,TN
dlouholetá,[N/A],silver_doc_0182,0,0,0.03520604825327673,TN
manažerka,[N/A],silver_doc_0182,0,0,0.0671884668157297,TN
magistrátu,[N/A],silver_doc_0182,0,0,0.005463248156375771,TN
považována,[N/A],silver_doc_0182,0,0,0.027019872321311537,TN
dosazenou,[N/A],silver_doc_0182,1,1,0.7892458519086778,TP
osobu,[N/A],silver_doc_0182,0,0,0.04194907001350421,TN
primátorova,[N/A],silver_doc_0182,0,0,0.038853985538572985,TN
politického,[N/A],silver_doc_0182,0,0,0.012823456178795678,TN
křídla,[N/A],silver_doc_0182,0,0,0.2395992420157988,TN
Armáda,[N/A],silver_doc_0187,0,0,0.0025093874859557093,TN
oznámila,[N/A],silver_doc_0187,0,0,0.002259740921398709,TN
připravena,[N/A],silver_doc_0187,0,0,0.003138987946466774,TN
zajistit,[N/A],silver_doc_0187,0,0,0.008359017138552815,TN
bezpečný,[N/A],silver_doc_0187,0,0,0.05588503246185881,TN
přechod,[N/A],silver_doc_0187,1,0,0.027095760611656135,FN
novému,[N/A],silver_doc_0187,0,0,0.0003004168089053813,TN
administrativnímu,[N/A],silver_doc_0187,0,0,0.011137551594439686,TN
modelu,[N/A],silver_doc_0187,0,0,0.01428334744018928,TN
Ministr,[N/A],silver_doc_0189,0,0,0.00012949186694024512,TN
financí,[N/A],silver_doc_0189,0,0,0.0003763248933570206,TN
prohlásil,[N/A],silver_doc_0189,0,0,0.003508486616215652,TN
vládní,[N/A],silver_doc_0189,0,0,0.0001566973599564504,TN
hospodářská,[N/A],silver_doc_0189,0,0,0.0015801534464529921,TN
politika,[N/A],silver_doc_0189,0,0,0.007395134757526651,TN
prochází,[N/A],silver_doc_0189,0,0,0.0040017224063814225,TN
pouze,[N/A],silver_doc_0189,0,0,0.015286382344306994,TN
nutnou,[N/A],silver_doc_0189,0,0,0.07677353914413577,TN
finanční,[N/A],silver_doc_0189,0,0,0.009593716069860932,TN
korekcí,[N/A],silver_doc_0189,1,1,0.4413883398320496,TP
Analytici,[N/A],silver_doc_0195,0,0,0.0010648834744416092,TN
varují,[N/A],silver_doc_0195,0,0,0.0007123046920743745,TN
nově,[N/A],silver_doc_0195,0,0,0.0031324136917976982,TN
uzavřené,[N/A],silver_doc_0195,0,0,0.0001354228898288313,TN
příměří,[N/A],silver_doc_0195,0,0,0.0035497745620244833,TN
zůstává,[N/A],silver_doc_0195,0,0,0.010476537037322478,TN
křehké,[N/A],silver_doc_0195,1,1,0.4214986154965214,TP
může,[N/A],silver_doc_0195,0,0,0.001232264189618698,TN
kdykoliv,[N/A],silver_doc_0195,0,0,0.0739405819082404,TN
porušeno,[N/A],silver_doc_0195,0,0,0.0018154230582925663,TN
Režim,[N/A],silver_doc_0196,0,0,0.08315841244262011,TN
prezidenta,[N/A],silver_doc_0196,0,0,0.0034176760566390937,TN
rozhodl,[N/A],silver_doc_0196,0,0,0.015769096491432114,TN
tvrdě,[N/A],silver_doc_0196,1,1,0.26563890032574594,TP
potlačit,[N/A],silver_doc_0196,0,0,0.21211527686566575,TN
pokusy,[N/A],silver_doc_0196,0,0,0.0012294799371019773,TN
demonstrace,[N/A],silver_doc_0196,0,0,0.01659764087101729,TN
ulicích,[N/A],silver_doc_0196,0,0,0.0005460960301249528,TN
Zdá,[N/A],silver_doc_0197,0,0,0.012683367612893787,TN
řešení,[N/A],silver_doc_0197,0,0,0.003128929646358156,TN
vleklé,[N/A],silver_doc_0197,1,0,0.12467085054961112,FN
občanské,[N/A],silver_doc_0197,0,0,0.0009036573421431132,TN
války,[N/A],silver_doc_0197,0,0,0.010407751345079467,TN
oblasti,[N/A],silver_doc_0197,0,0,0.0004165915619864511,TN
je,[N/A],silver_doc_0197,0,0,0.0009979747841185765,TN
nedohlednu,[N/A],silver_doc_0197,0,0,0.016721389416676245,TN
shodují,[N/A],silver_doc_0197,0,0,0.0022034265354687653,TN
experti,[N/A],silver_doc_0197,0,0,0.0012386429186790233,TN
hlavního,[N/A],silver_doc_0204,0,0,0.0016142757438024737,TN
kurátora,[N/A],silver_doc_0204,1,0,0.0010702601623489047,FN
výstavy,[N/A],silver_doc_0204,0,0,0.0007291778524323292,TN
jde,[N/A],silver_doc_0204,0,0,0.0026893875700266788,TN
nejzásadnější,[N/A],silver_doc_0204,0,1,0.48965609840356455,FP
přehlídku,[N/A],silver_doc_0204,0,0,0.023323841436905832,TN
dekadence,[N/A],silver_doc_0204,0,1,0.7263837682931886,FP
poslední,[N/A],silver_doc_0204,0,0,0.001227168846183568,TN
dekádu,[N/A],silver_doc_0204,0,0,0.062128021568845775,TN
Diváci,[N/A],silver_doc_0205,0,0,0.0002091834680316856,TN
mohou,[N/A],silver_doc_0205,0,0,0.0007759525912807228,TN
těšit,[N/A],silver_doc_0205,0,0,0.008231712950119012,TN
rozsáhlou,[N/A],silver_doc_0205,0,0,0.2226091318929486,TN
retrospektivu,[N/A],silver_doc_0205,1,1,0.309177989211142,TP
klíčových,[N/A],silver_doc_0205,0,0,0.052472431165675376,TN
děl,[N/A],silver_doc_0205,0,0,0.0002902362001205968,TN
let,[N/A],silver_doc_0205,0,0,0.000829551461600811,TN
Vláda,[N/A],silver_doc_0243,0,0,0.0004122884735235681,TN
musí,[N/A],silver_doc_0243,0,0,0.011237630058770882,TN
výstavbou,[N/A],silver_doc_0243,0,0,0.002909369366545522,TN
nabrat,[N/A],silver_doc_0243,0,0,0.1065142822424399,TN
neuvěřitelný,[N/A],silver_doc_0243,0,1,0.5,FP
kvalt,[N/A],silver_doc_0243,1,1,0.8040237622745608,TP
stihla,[N/A],silver_doc_0243,0,0,0.0064316134515489285,TN
stanovené,[N/A],silver_doc_0243,0,0,0.005622741797902582,TN
klimatické,[N/A],silver_doc_0243,0,0,0.0005857010121102684,TN
cíle,[N/A],silver_doc_0243,0,0,0.0007252453125611672,TN
rok,[N/A],silver_doc_0243,0,0,0.0010532741036012024,TN
Musíme,[N/A],silver_doc_0245,0,0,0.0013415619495245079,TN
přestat,[N/A],silver_doc_0245,0,0,0.011490938080444966,TN
jak,[N/A],silver_doc_0245,0,0,0.0024029497879864037,TN
rozvojem,[N/A],silver_doc_0245,0,0,0.005885730476513846,TN
postupují,[N/A],silver_doc_0245,0,0,0.0011721693050054604,TN
výrazně,[N/A],silver_doc_0245,0,0,0.029714573735136706,TN
rychleji,[N/A],silver_doc_0245,0,0,0.004356844278410579,TN
Česká,[N/A],silver_doc_0245,0,0,2.3927608771529897e-05,TN
republika,[N/A],silver_doc_0245,0,0,4.8704027289980734e-05,TN
Nejčastěji,[N/A],silver_doc_0268,0,0,0.15658791172082187,TN
jednalo,[N/A],silver_doc_0268,0,0,0.002866169983094905,TN
plánovanou,[N/A],silver_doc_0268,0,0,0.030148841822949208,TN
výměnu,[N/A],silver_doc_0268,0,0,0.0017771373379561338,TN
kloubů,[N/A],silver_doc_0268,0,0,0.0016776048980538195,TN
tedy,[N/A],silver_doc_0268,0,0,0.00817796919797249,TN
proceduru,[N/A],silver_doc_0268,0,0,0.009906758983858382,TN
známou,[N/A],silver_doc_0268,0,0,0.009448993360377357,TN
zkratkou,[N/A],silver_doc_0268,0,0,0.028566653228425543,TN
HTU,[N/A],silver_doc_0268,1,1,0.5,TP
Noční,[N/A],silver_doc_0286,0,0,0.0035688556229922703,TN
zabiják,[N/A],silver_doc_0286,1,1,0.9400302188343833,TP
zasáhl,[N/A],silver_doc_0286,0,0,0.002043848872295137,TN
především,[N/A],silver_doc_0286,0,0,0.02488797376808655,TN
sady,[N/A],silver_doc_0286,0,0,0.009776006104487475,TN
vinice,[N/A],silver_doc_0286,0,0,0.002474880038007895,TN
kde,[N/A],silver_doc_0286,0,0,0.0006207339423101869,TN
zničil,[N/A],silver_doc_0286,0,0,0.01546691597190354,TN
úrody,[N/A],silver_doc_0286,0,0,0.003872077502075594,TN
Politici,[N/A],silver_doc_0318,0,0,0.0008660099377150845,TN
varují,[N/A],silver_doc_0318,0,0,0.00033736623642294423,TN
blížící,[N/A],silver_doc_0318,0,0,0.0015409612566143276,TN
invazní,[N/A],silver_doc_0318,0,1,0.2791082696975011,FP
vlnou,[N/A],silver_doc_0318,0,0,0.09227307508757507,TN
mohla,[N/A],silver_doc_0318,0,0,0.004627382364318013,TN
destabilizovat,[N/A],silver_doc_0318,0,1,0.3605849610262272,FP
veřejné,[N/A],silver_doc_0318,0,0,5.871343555933831e-05,TN
finance,[N/A],silver_doc_0318,0,0,0.0023285071675201497,TN
bezpečnost,[N/A],silver_doc_0318,0,0,0.0005748686521215377,TN
ekonomové,[N/A],silver_doc_0326,0,0,0.0018180075418293721,TN
varují,[N/A],silver_doc_0326,0,0,0.00028644759999273356,TN
kroky,[N/A],silver_doc_0326,0,0,0.00037161818708928904,TN
upevňují,[N/A],silver_doc_0326,0,0,0.035443611402909324,TN
tamní,[N/A],silver_doc_0326,0,0,0.0019315786780893917,TN
petrofeudalismus,[N/A],silver_doc_0326,1,1,0.9045196639390094,TP
prohlubují,[N/A],silver_doc_0326,0,0,0.007432834349326868,TN
propast,[N/A],silver_doc_0326,0,0,0.2500952561505989,TN
bohatství,[N/A],silver_doc_0326,0,0,0.086454123940585,TN
Majitel,[N/A],silver_doc_0356,0,0,0.0033451525994377435,TN
nahlásil,[N/A],silver_doc_0356,0,0,0.01344500855093195,TN
nová,[N/A],silver_doc_0356,0,0,0.013326099381734275,TN
kára,[N/A],silver_doc_0356,1,1,0.6982686416945393,TP
zmizela,[N/A],silver_doc_0356,0,0,0.00403272936999462,TN
neznámo,[N/A],silver_doc_0356,0,0,0.2250817617399035,TN
kam,[N/A],silver_doc_0356,0,0,0.0027776863676869266,TN
noci,[N/A],silver_doc_0356,0,0,0.002014905263128852,TN
Systém,[N/A],silver_doc_0382,0,0,0.0006931370184602263,TN
umožňuje,[N/A],silver_doc_0382,0,0,0.0004175573297193073,TN
pokročilou,[N/A],silver_doc_0382,0,1,0.551105377935694,FP
optimalizaci,[N/A],silver_doc_0382,1,1,0.26048102463162587,TP
toku,[N/A],silver_doc_0382,0,0,0.0008619607114041329,TN
elektrické,[N/A],silver_doc_0382,0,0,0.0003618032206473505,TN
energie,[N/A],silver_doc_0382,0,0,0.00020070016900159148,TN
reálném,[N/A],silver_doc_0382,0,0,0.0027295176687324417,TN
čase,[N/A],silver_doc_0382,0,0,0.0005393059092726971,TN
snižuje,[N/A],silver_doc_0382,0,0,0.0016337892310963466,TN
ztráty,[N/A],silver_doc_0382,0,0,0.008967691012910858,TN
Krajská,[N/A],silver_doc_0390,0,0,9.998604508505236e-05,TN
zdravotní,[N/A],silver_doc_0390,0,0,0.01539157945931323,TN
komise,[N/A],silver_doc_0390,0,0,0.010285405880926968,TN
označila,[N/A],silver_doc_0390,0,0,0.0003928176314857332,TN
personální,[N/A],silver_doc_0390,0,0,0.016208447006661506,TN
posílení,[N/A],silver_doc_0390,0,1,0.3144714863263787,FP
zařízeních,[N/A],silver_doc_0390,0,0,0.0002266837647356065,TN
klíčový,[N/A],silver_doc_0390,1,1,0.5993859545664703,TP
bod,[N/A],silver_doc_0390,0,0,0.032269158019575056,TN
zajištění,[N/A],silver_doc_0390,0,0,0.01012961902717245,TN
kvalitních,[N/A],silver_doc_0390,0,0,0.020333180536693793,TN
standardů,[N/A],silver_doc_0390,0,0,0.011612271569738784,TN
péče,[N/A],silver_doc_0390,0,0,0.0002791913268810943,TN
Navzdory,[N/A],silver_doc_0396,0,0,0.005277912417249344,TN
naléhavosti,[N/A],silver_doc_0396,0,0,0.05002457231187063,TN
situace,[N/A],silver_doc_0396,0,0,0.000276372004196361,TN
neustále,[N/A],silver_doc_0396,1,0,0.0613492235783721,FN
hledá,[N/A],silver_doc_0396,0,0,0.0009670369867379308,TN
pouze,[N/A],silver_doc_0396,0,0,0.01077629652997049,TN
dočasná,[N/A],silver_doc_0396,0,0,0.009306757044609796,TN
krátkodobá,[N/A],silver_doc_0396,0,0,0.006527697179902063,TN
řešení,[N/A],silver_doc_0396,0,0,0.0008775126403437616,TN
zřejmé,[N/A],silver_doc_0397,0,1,0.2624830627733269,FP
většina,[N/A],silver_doc_0397,1,1,0.41779546399971335,TP
občanů,[N/A],silver_doc_0397,0,0,0.0020422804320901883,TN
nesouhlasí,[N/A],silver_doc_0397,0,0,0.000848414791136554,TN
navrhovanou,[N/A],silver_doc_0397,0,0,0.0003798095923666144,TN
fiskální,[N/A],silver_doc_0397,0,0,0.0019361188710597108,TN
reformou,[N/A],silver_doc_0397,0,0,0.03914903254041218,TN
centralizací,[N/A],silver_doc_0397,0,1,0.29361418319256716,FP
pravomocí,[N/A],silver_doc_0397,0,0,0.0008122936240608538,TN
Západní,[N/A],silver_doc_0404,0,0,0.00025730637053249017,TN
analytici,[N/A],silver_doc_0404,0,0,0.004769159237847229,TN
vnímají,[N/A],silver_doc_0404,0,0,0.00123236434869548,TN
prohlášení,[N/A],silver_doc_0404,0,0,0.0074664078044754225,TN
nepříteli,[N/A],silver_doc_0404,0,0,0.23469571088483163,TN
fanatický,[N/A],silver_doc_0404,1,1,0.7209005467880718,TP
výlev,[N/A],silver_doc_0404,0,1,0.4075749200706301,FP
ideologického,[N/A],silver_doc_0404,0,0,0.01054408228891986,TN
přesvědčení,[N/A],silver_doc_0404,0,0,0.01705070920190001,TN
Pachateli,[N/A],silver_doc_0411,0,0,0.02518958832377655,TN
využita,[N/A],silver_doc_0411,0,0,0.11063253417627497,TN
mimořádně,[N/A],silver_doc_0411,0,1,0.6156440389251567,FP
sofistikovaná,[N/A],silver_doc_0411,1,1,0.28745102435665265,TP
metoda,[N/A],silver_doc_0411,0,0,0.00387707631899471,TN
kybernetického,[N/A],silver_doc_0411,0,0,0.0616680128680865,TN
phishingu,[N/A],silver_doc_0411,0,1,0.3680357140905522,FP
Kriminalisté,[N/A],silver_doc_0414,0,0,0.000374493766443171,TN
nyní,[N/A],silver_doc_0414,0,0,0.011772641655033634,TN
využívají,[N/A],silver_doc_0414,0,0,0.017627647529612947,TN
behaviorální,[N/A],silver_doc_0414,0,1,0.405895521349125,FP
profilace,[N/A],silver_doc_0414,1,1,0.5,TP
zúžili,[N/A],silver_doc_0414,0,0,0.029575872042712788,TN
okruh,[N/A],silver_doc_0414,0,0,0.008255478103117846,TN
podezřelých,[N/A],silver_doc_0414,0,0,0.0007028561324552173,TN
osob,[N/A],silver_doc_0414,0,0,0.00013825935514618173,TN
Zlepšení,[N/A],silver_doc_0427,0,0,0.022999410680987608,TN
obchodních,[N/A],silver_doc_0427,0,0,0.003635105899044613,TN
podmínek,[N/A],silver_doc_0427,0,0,0.00029592618575418147,TN
mohlo,[N/A],silver_doc_0427,0,0,0.004649171837004465,TN
vést,[N/A],silver_doc_0427,0,0,0.003774421046010407,TN
nebývalé,[N/A],silver_doc_0427,0,1,0.5135590495923964,FP
prosperitě,[N/A],silver_doc_0427,1,0,0.09395598977097955,FN
kontinentu,[N/A],silver_doc_0427,0,0,0.0012301228040064217,TN
analytici,[N/A],silver_doc_0446,0,0,0.0010744865926007195,TN
tvrdí,[N/A],silver_doc_0446,0,0,0.0006295735735480126,TN
jde,[N/A],silver_doc_0446,0,0,0.0026602563047052833,TN
naprostou,[N/A],silver_doc_0446,0,0,0.10272663710947597,TN
sabotáž,[N/A],silver_doc_0446,1,1,0.923868308624878,TP
globálního,[N/A],silver_doc_0446,0,0,0.0049163551613358,TN
oživení,[N/A],silver_doc_0446,0,0,0.03724965322305828,TN
sektoru,[N/A],silver_doc_0446,0,0,0.0008504419242130436,TN
elektromobilů,[N/A],silver_doc_0446,0,0,0.006181105643208238,TN
Kritici,[N/A],silver_doc_0454,0,0,0.0024961687885998785,TN
namítají,[N/A],silver_doc_0454,0,0,0.011568119136829567,TN
kroky,[N/A],silver_doc_0454,0,0,0.0018471146823418236,TN
slouží,[N/A],silver_doc_0454,0,0,0.016606838872446978,TN
pouze,[N/A],silver_doc_0454,1,0,0.027433343804604007,FN
zájmům,[N/A],silver_doc_0454,0,0,0.008054130318190687,TN
velkých,[N/A],silver_doc_0454,0,0,0.0034057792488657356,TN
západních,[N/A],silver_doc_0454,0,0,0.009371835868019153,TN
ekonomik,[N/A],silver_doc_0454,0,0,0.007033431486944597,TN
Expertní,[N/A],silver_doc_0475,0,0,0.03035580556424564,TN
tým,[N/A],silver_doc_0475,0,0,0.004401516379924762,TN
navrhl,[N/A],silver_doc_0475,0,0,0.0003764784589585448,TN
další,[N/A],silver_doc_0475,0,0,0.004389105663123544,TN
zpřísnění,[N/A],silver_doc_0475,0,0,0.027286249537479084,TN
pravidel,[N/A],silver_doc_0475,0,0,0.000433988789818979,TN
prodloužil,[N/A],silver_doc_0475,0,0,0.016869313758661155,TN
tak,[N/A],silver_doc_0475,0,0,0.030103998157678544,TN
lockdownová,[N/A],silver_doc_0475,1,1,0.6978291298587727,TP
omezení,[N/A],silver_doc_0475,0,0,0.002979449314391431,TN
pohybu,[N/A],silver_doc_0475,0,0,0.00013789862948336155,TN
osob,[N/A],silver_doc_0475,0,0,0.0005043545878687731,TN
další,[N/A],silver_doc_0475,0,0,0.00161507858451381,TN
týdny,[N/A],silver_doc_0475,0,0,0.0008898835810405944,TN
Dosažené,[N/A],silver_doc_0483,0,0,0.0008294451836971784,TN
výsledky,[N/A],silver_doc_0483,0,0,0.0003759165408554592,TN
představují,[N/A],silver_doc_0483,0,0,0.0042563141741319135,TN
skutečný,[N/A],silver_doc_0483,0,0,0.20248823609588393,TN
průlom,[N/A],silver_doc_0483,1,1,0.5865235640931024,TP
oblasti,[N/A],silver_doc_0483,0,0,0.00038436153931998743,TN
neurotechnologií,[N/A],silver_doc_0483,0,1,0.5937820837116123,FP
Investoři,[N/A],silver_doc_0491,0,0,0.0023910814278088025,TN
stáhli,[N/A],silver_doc_0491,0,0,0.014019818266157762,TN
pražské,[N/A],silver_doc_0491,0,0,0.0003293971941489566,TN
burzy,[N/A],silver_doc_0491,0,0,0.0006194507700162427,TN
velký,[N/A],silver_doc_0491,0,1,0.3499175704880164,FP
balík,[N/A],silver_doc_0491,1,1,0.7365245990441168,TP
peněz,[N/A],silver_doc_0491,0,0,0.025672617743163102,TN
nejistotě,[N/A],silver_doc_0491,0,0,0.22376239580188337,TN
trhu,[N/A],silver_doc_0491,0,0,0.0005128932676838155,TN
Ceny,[N/A],silver_doc_0492,0,0,3.204947874243916e-05,TN
potravin,[N/A],silver_doc_0492,0,0,0.0028755841801702047,TN
stále,[N/A],silver_doc_0492,0,0,0.016241741100709223,TN
drasticky,[N/A],silver_doc_0492,0,1,0.7947862599636858,FP
rostou,[N/A],silver_doc_0492,0,0,0.0023270087210287838,TN
průměrné,[N/A],silver_doc_0492,0,0,0.0096506068251283,TN
domácnosti,[N/A],silver_doc_0492,0,0,0.001535024929738304,TN
naprosté,[N/A],silver_doc_0492,0,0,0.08018970197925616,TN
peklo,[N/A],silver_doc_0492,1,1,0.9631846707944245,TP
Pentagon,[N/A],silver_doc_0501,0,0,0.0019183810076329824,TN
potvrdil,[N/A],silver_doc_0501,0,0,0.0003437720135507323,TN
oblasti,[N/A],silver_doc_0501,0,0,0.00041547483499384836,TN
Perského,[N/A],silver_doc_0501,0,0,0.0032991644237357074,TN
zálivu,[N/A],silver_doc_0501,0,0,0.0011392654618590618,TN
směřuje,[N/A],silver_doc_0501,0,0,0.010519919070572653,TN
nová,[N/A],silver_doc_0501,0,0,0.0036435850345829844,TN
jednotka,[N/A],silver_doc_0501,0,0,0.06223423389999811,TN
cílem,[N/A],silver_doc_0501,0,0,0.0004113803080849428,TN
rekalibrace,[N/A],silver_doc_0501,1,1,0.8545555999839561,TP
regionální,[N/A],silver_doc_0501,0,0,0.005522344853155038,TN
bezpečnostní,[N/A],silver_doc_0501,0,0,0.010570459892671658,TN
rovnováhy,[N/A],silver_doc_0501,0,0,0.1277672418153625,TN
hlavního,[N/A],silver_doc_0508,0,0,0.00228115361495701,TN
primáře,[N/A],silver_doc_0508,0,0,0.01038924201046474,TN
personální,[N/A],silver_doc_0508,0,0,0.0005870698940736797,TN
obsazení,[N/A],silver_doc_0508,0,0,0.006762343812654211,TN
již,[N/A],silver_doc_0508,0,0,0.028273963831512202,TN
zpět,[N/A],silver_doc_0508,0,0,0.15394316635307817,TN
normálu,[N/A],silver_doc_0508,0,0,0.049711287957140526,TN
situace,[N/A],silver_doc_0508,0,0,0.0012803622421187343,TN
momentálně,[N/A],silver_doc_0508,0,0,0.011120899114854288,TN
zcela,[N/A],silver_doc_0508,0,0,0.061650392474416955,TN
cajk,[N/A],silver_doc_0508,1,1,0.8336727231643376,TP
Výsledky,[N/A],silver_doc_0509,0,0,0.00014968359268566396,TN
testů,[N/A],silver_doc_0509,0,0,0.001643458916331479,TN
ukázaly,[N/A],silver_doc_0509,0,0,0.0019021000429758192,TN
reakce,[N/A],silver_doc_0509,0,0,0.00904611260377428,TN
pacientů,[N/A],silver_doc_0509,0,0,0.0007034466670032332,TN
novou,[N/A],silver_doc_0509,0,0,0.00017740889031728893,TN
terapii,[N/A],silver_doc_0509,0,0,0.002099395179654084,TN
naprosto,[N/A],silver_doc_0509,0,0,0.10607934013362312,TN
betálné,[N/A],silver_doc_0509,1,1,0.8234399933422505,TP
