document_id,sentence_id,form,pos,sentence_context,true_label,pred_label,category
gold_doc_0242,gold_doc_0242_target,investiční,ADJ,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0242,gold_doc_0242_target,rozvojovou,ADJ,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0242,gold_doc_0242_target,společností,NOUN,Město při plánování průmyslového parku o rozloze zhruba 115 hektarů uzavřelo spolupráci se Státní investiční a rozvojovou společností .,0,0,TN
gold_doc_0243,gold_doc_0243_target,Poučila,VERB,Poučila se z podobných událostí v cizině .,1,1,TP
gold_doc_0243,gold_doc_0243_target,podobných,ADJ,Poučila se z podobných událostí v cizině .,0,0,TN
gold_doc_0243,gold_doc_0243_target,událostí,NOUN,Poučila se z podobných událostí v cizině .,0,0,TN
gold_doc_0243,gold_doc_0243_target,cizině,NOUN,Poučila se z podobných událostí v cizině .,0,0,TN
gold_doc_0244,gold_doc_0244_target,pavoučí,NOUN,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,0,TN
gold_doc_0244,gold_doc_0244_target,vědci,NOUN,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,0,TN
gold_doc_0244,gold_doc_0244_target,zkoumali,VERB,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,0,TN
gold_doc_0244,gold_doc_0244_target,víc,ADV,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,0,TN
gold_doc_0244,gold_doc_0244_target,roky,NOUN,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,0,TN
gold_doc_0244,gold_doc_0244_target,opakovaných,ADJ,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,0,TN
gold_doc_0244,gold_doc_0244_target,expedicích,NOUN,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,0,TN
gold_doc_0244,gold_doc_0244_target,extrémního,ADJ,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,1,FP
gold_doc_0244,gold_doc_0244_target,prostředí,NOUN,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,0,TN
gold_doc_0244,gold_doc_0244_target,sírových,ADJ,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,0,TN
gold_doc_0244,gold_doc_0244_target,jeskyní,NOUN,Toto pavoučí megaměsto vědci zkoumali víc než dva roky při opakovaných expedicích do extrémního prostředí sírových jeskyní .,0,0,TN
gold_doc_0246,gold_doc_0246_target,Plán,NOUN,Plán zahrnuje modernizaci 150 kilometrů kolejí do roku 2030 .,0,0,TN
gold_doc_0246,gold_doc_0246_target,zahrnuje,VERB,Plán zahrnuje modernizaci 150 kilometrů kolejí do roku 2030 .,0,0,TN
gold_doc_0246,gold_doc_0246_target,modernizaci,NOUN,Plán zahrnuje modernizaci 150 kilometrů kolejí do roku 2030 .,0,0,TN
gold_doc_0246,gold_doc_0246_target,kilometrů,NOUN,Plán zahrnuje modernizaci 150 kilometrů kolejí do roku 2030 .,0,0,TN
gold_doc_0246,gold_doc_0246_target,kolejí,NOUN,Plán zahrnuje modernizaci 150 kilometrů kolejí do roku 2030 .,0,0,TN
gold_doc_0246,gold_doc_0246_target,roku,NOUN,Plán zahrnuje modernizaci 150 kilometrů kolejí do roku 2030 .,0,0,TN
gold_doc_0264,gold_doc_0264_target,obnovu,NOUN,Na obnovu turistických cest a stezek bylo vyčleněno 50 milionů korun .,0,0,TN
gold_doc_0264,gold_doc_0264_target,turistických,ADJ,Na obnovu turistických cest a stezek bylo vyčleněno 50 milionů korun .,0,0,TN
gold_doc_0264,gold_doc_0264_target,cest,NOUN,Na obnovu turistických cest a stezek bylo vyčleněno 50 milionů korun .,0,0,TN
gold_doc_0264,gold_doc_0264_target,stezek,NOUN,Na obnovu turistických cest a stezek bylo vyčleněno 50 milionů korun .,0,0,TN
gold_doc_0264,gold_doc_0264_target,vyčleněno,ADJ,Na obnovu turistických cest a stezek bylo vyčleněno 50 milionů korun .,0,0,TN
gold_doc_0264,gold_doc_0264_target,milionů,NOUN,Na obnovu turistických cest a stezek bylo vyčleněno 50 milionů korun .,0,0,TN
gold_doc_0264,gold_doc_0264_target,korun,NOUN,Na obnovu turistických cest a stezek bylo vyčleněno 50 milionů korun .,0,0,TN
gold_doc_0276,gold_doc_0276_target,Poté,ADV,"Poté , co v pondělí uvolnilo vstupenky na prosinec , roboti překupníků poničili prodejní systém .",0,0,TN
gold_doc_0276,gold_doc_0276_target,pondělí,NOUN,"Poté , co v pondělí uvolnilo vstupenky na prosinec , roboti překupníků poničili prodejní systém .",0,0,TN
gold_doc_0276,gold_doc_0276_target,uvolnilo,VERB,"Poté , co v pondělí uvolnilo vstupenky na prosinec , roboti překupníků poničili prodejní systém .",0,0,TN
gold_doc_0276,gold_doc_0276_target,vstupenky,NOUN,"Poté , co v pondělí uvolnilo vstupenky na prosinec , roboti překupníků poničili prodejní systém .",0,0,TN
gold_doc_0276,gold_doc_0276_target,prosinec,NOUN,"Poté , co v pondělí uvolnilo vstupenky na prosinec , roboti překupníků poničili prodejní systém .",0,0,TN
gold_doc_0276,gold_doc_0276_target,roboti,NOUN,"Poté , co v pondělí uvolnilo vstupenky na prosinec , roboti překupníků poničili prodejní systém .",0,1,FP
gold_doc_0276,gold_doc_0276_target,překupníků,NOUN,"Poté , co v pondělí uvolnilo vstupenky na prosinec , roboti překupníků poničili prodejní systém .",0,1,FP
gold_doc_0276,gold_doc_0276_target,poničili,VERB,"Poté , co v pondělí uvolnilo vstupenky na prosinec , roboti překupníků poničili prodejní systém .",0,1,FP
gold_doc_0276,gold_doc_0276_target,prodejní,ADJ,"Poté , co v pondělí uvolnilo vstupenky na prosinec , roboti překupníků poničili prodejní systém .",0,0,TN
gold_doc_0276,gold_doc_0276_target,systém,NOUN,"Poté , co v pondělí uvolnilo vstupenky na prosinec , roboti překupníků poničili prodejní systém .",0,0,TN
gold_doc_0280,gold_doc_0280_target,Naštval,VERB,Naštval tím i část # vlivných poslanců ANO .,0,1,FP
gold_doc_0280,gold_doc_0280_target,část,NOUN,Naštval tím i část # vlivných poslanců ANO .,0,1,FP
gold_doc_0280,gold_doc_0280_target,vlivných,ADJ,Naštval tím i část # vlivných poslanců ANO .,1,1,TP
gold_doc_0280,gold_doc_0280_target,poslanců,NOUN,Naštval tím i část # vlivných poslanců ANO .,0,1,FP
gold_doc_0281,gold_doc_0281_target,Evropská,ADJ,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,0,TN
gold_doc_0281,gold_doc_0281_target,komise,NOUN,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,0,TN
gold_doc_0281,gold_doc_0281_target,navrhuje,VERB,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,0,TN
gold_doc_0281,gold_doc_0281_target,pozastavit,VERB,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,1,FP
gold_doc_0281,gold_doc_0281_target,část,NOUN,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,0,TN
gold_doc_0281,gold_doc_0281_target,přelomových,ADJ,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,1,FP
gold_doc_0281,gold_doc_0281_target,zákonů,NOUN,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,0,TN
gold_doc_0281,gold_doc_0281_target,umělé,ADJ,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,0,TN
gold_doc_0281,gold_doc_0281_target,inteligenci,NOUN,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,0,TN
gold_doc_0281,gold_doc_0281_target,silným,ADJ,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,1,1,TP
gold_doc_0281,gold_doc_0281_target,tlakem,NOUN,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,1,FP
gold_doc_0281,gold_doc_0281_target,velkých,ADJ,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,1,FP
gold_doc_0281,gold_doc_0281_target,technologických,ADJ,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,0,TN
gold_doc_0281,gold_doc_0281_target,firem,NOUN,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,1,FP
gold_doc_0281,gold_doc_0281_target,vlády,NOUN,Evropská komise navrhuje pozastavit část svých přelomových zákonů o umělé inteligenci pod # silným tlakem velkých technologických firem a vlády USA .,0,0,TN
gold_doc_0283,gold_doc_0283_target,Kontrola,NOUN,Kontrola se týkala dodržování pravidel v oblasti ochrany spotřebitele a dat .,0,0,TN
gold_doc_0283,gold_doc_0283_target,týkala,VERB,Kontrola se týkala dodržování pravidel v oblasti ochrany spotřebitele a dat .,0,0,TN
gold_doc_0283,gold_doc_0283_target,dodržování,NOUN,Kontrola se týkala dodržování pravidel v oblasti ochrany spotřebitele a dat .,0,0,TN
gold_doc_0283,gold_doc_0283_target,pravidel,NOUN,Kontrola se týkala dodržování pravidel v oblasti ochrany spotřebitele a dat .,0,0,TN
gold_doc_0283,gold_doc_0283_target,oblasti,NOUN,Kontrola se týkala dodržování pravidel v oblasti ochrany spotřebitele a dat .,0,0,TN
gold_doc_0283,gold_doc_0283_target,ochrany,NOUN,Kontrola se týkala dodržování pravidel v oblasti ochrany spotřebitele a dat .,0,0,TN
gold_doc_0283,gold_doc_0283_target,spotřebitele,NOUN,Kontrola se týkala dodržování pravidel v oblasti ochrany spotřebitele a dat .,0,0,TN
gold_doc_0283,gold_doc_0283_target,dat,NOUN,Kontrola se týkala dodržování pravidel v oblasti ochrany spotřebitele a dat .,0,0,TN
gold_doc_0287,gold_doc_0287_target,Zóny,NOUN,Zóny omezí vjezd vozidlům s emisními normami Euro 4 a také nižšími normami .,0,0,TN
gold_doc_0287,gold_doc_0287_target,omezí,VERB,Zóny omezí vjezd vozidlům s emisními normami Euro 4 a také nižšími normami .,0,0,TN
gold_doc_0287,gold_doc_0287_target,vjezd,NOUN,Zóny omezí vjezd vozidlům s emisními normami Euro 4 a také nižšími normami .,0,0,TN
gold_doc_0287,gold_doc_0287_target,vozidlům,NOUN,Zóny omezí vjezd vozidlům s emisními normami Euro 4 a také nižšími normami .,0,0,TN
gold_doc_0287,gold_doc_0287_target,emisními,ADJ,Zóny omezí vjezd vozidlům s emisními normami Euro 4 a také nižšími normami .,0,0,TN
gold_doc_0287,gold_doc_0287_target,normami,NOUN,Zóny omezí vjezd vozidlům s emisními normami Euro 4 a také nižšími normami .,0,0,TN
gold_doc_0287,gold_doc_0287_target,Euro,ADJ,Zóny omezí vjezd vozidlům s emisními normami Euro 4 a také nižšími normami .,0,0,TN
gold_doc_0287,gold_doc_0287_target,také,ADV,Zóny omezí vjezd vozidlům s emisními normami Euro 4 a také nižšími normami .,0,0,TN
gold_doc_0287,gold_doc_0287_target,nižšími,ADJ,Zóny omezí vjezd vozidlům s emisními normami Euro 4 a také nižšími normami .,0,0,TN
gold_doc_0287,gold_doc_0287_target,normami,NOUN,Zóny omezí vjezd vozidlům s emisními normami Euro 4 a také nižšími normami .,0,0,TN
gold_doc_0291,gold_doc_0291_target,Smlouva,NOUN,Smlouva v celkové hodnotě 12 miliard korun byla podepsána v sídle ministerstva v Praze .,0,0,TN
gold_doc_0291,gold_doc_0291_target,celkové,ADJ,Smlouva v celkové hodnotě 12 miliard korun byla podepsána v sídle ministerstva v Praze .,0,0,TN
gold_doc_0291,gold_doc_0291_target,hodnotě,NOUN,Smlouva v celkové hodnotě 12 miliard korun byla podepsána v sídle ministerstva v Praze .,0,0,TN
gold_doc_0291,gold_doc_0291_target,miliard,NOUN,Smlouva v celkové hodnotě 12 miliard korun byla podepsána v sídle ministerstva v Praze .,0,0,TN
gold_doc_0291,gold_doc_0291_target,korun,NOUN,Smlouva v celkové hodnotě 12 miliard korun byla podepsána v sídle ministerstva v Praze .,0,0,TN
gold_doc_0291,gold_doc_0291_target,podepsána,ADJ,Smlouva v celkové hodnotě 12 miliard korun byla podepsána v sídle ministerstva v Praze .,0,0,TN
gold_doc_0291,gold_doc_0291_target,sídle,NOUN,Smlouva v celkové hodnotě 12 miliard korun byla podepsána v sídle ministerstva v Praze .,0,0,TN
gold_doc_0291,gold_doc_0291_target,ministerstva,NOUN,Smlouva v celkové hodnotě 12 miliard korun byla podepsána v sídle ministerstva v Praze .,0,0,TN
gold_doc_0295,gold_doc_0295_target,Výstava,NOUN,Výstava zahrnuje 150 exponátů a díla od 50 předních českých autorů té doby .,0,0,TN
gold_doc_0295,gold_doc_0295_target,zahrnuje,VERB,Výstava zahrnuje 150 exponátů a díla od 50 předních českých autorů té doby .,0,0,TN
gold_doc_0295,gold_doc_0295_target,exponátů,NOUN,Výstava zahrnuje 150 exponátů a díla od 50 předních českých autorů té doby .,0,0,TN
gold_doc_0295,gold_doc_0295_target,díla,NOUN,Výstava zahrnuje 150 exponátů a díla od 50 předních českých autorů té doby .,0,0,TN
gold_doc_0295,gold_doc_0295_target,předních,ADJ,Výstava zahrnuje 150 exponátů a díla od 50 předních českých autorů té doby .,0,1,FP
gold_doc_0295,gold_doc_0295_target,českých,ADJ,Výstava zahrnuje 150 exponátů a díla od 50 předních českých autorů té doby .,0,0,TN
gold_doc_0295,gold_doc_0295_target,autorů,NOUN,Výstava zahrnuje 150 exponátů a díla od 50 předních českých autorů té doby .,0,0,TN
gold_doc_0295,gold_doc_0295_target,doby,NOUN,Výstava zahrnuje 150 exponátů a díla od 50 předních českých autorů té doby .,0,0,TN
gold_doc_0304,gold_doc_0304_target,program,NOUN,Tento program pro znevýhodněné babičky je velmi důležitý pro celou populaci .,0,1,FP
gold_doc_0304,gold_doc_0304_target,znevýhodněné,ADJ,Tento program pro znevýhodněné babičky je velmi důležitý pro celou populaci .,0,1,FP
gold_doc_0304,gold_doc_0304_target,babičky,NOUN,Tento program pro znevýhodněné babičky je velmi důležitý pro celou populaci .,1,1,TP
gold_doc_0304,gold_doc_0304_target,velmi,ADV,Tento program pro znevýhodněné babičky je velmi důležitý pro celou populaci .,0,1,FP
gold_doc_0304,gold_doc_0304_target,důležitý,ADJ,Tento program pro znevýhodněné babičky je velmi důležitý pro celou populaci .,0,1,FP
gold_doc_0304,gold_doc_0304_target,celou,ADJ,Tento program pro znevýhodněné babičky je velmi důležitý pro celou populaci .,0,1,FP
gold_doc_0304,gold_doc_0304_target,populaci,NOUN,Tento program pro znevýhodněné babičky je velmi důležitý pro celou populaci .,0,1,FP
gold_doc_0305,gold_doc_0305_target,Nový,ADJ,"Nový výzkum odhalil chování vlka , který je typickým predátorem v této oblasti .",0,1,FP
gold_doc_0305,gold_doc_0305_target,výzkum,NOUN,"Nový výzkum odhalil chování vlka , který je typickým predátorem v této oblasti .",0,0,TN
gold_doc_0305,gold_doc_0305_target,odhalil,VERB,"Nový výzkum odhalil chování vlka , který je typickým predátorem v této oblasti .",0,0,TN
gold_doc_0305,gold_doc_0305_target,chování,NOUN,"Nový výzkum odhalil chování vlka , který je typickým predátorem v této oblasti .",0,0,TN
gold_doc_0305,gold_doc_0305_target,vlka,NOUN,"Nový výzkum odhalil chování vlka , který je typickým predátorem v této oblasti .",0,0,TN
gold_doc_0305,gold_doc_0305_target,typickým,ADJ,"Nový výzkum odhalil chování vlka , který je typickým predátorem v této oblasti .",1,1,TP
gold_doc_0305,gold_doc_0305_target,predátorem,NOUN,"Nový výzkum odhalil chování vlka , který je typickým predátorem v této oblasti .",0,0,TN
gold_doc_0305,gold_doc_0305_target,oblasti,NOUN,"Nový výzkum odhalil chování vlka , který je typickým predátorem v této oblasti .",0,0,TN
gold_doc_0313,gold_doc_0313_target,Investor,NOUN,"Investor je ten developer , který měl v minulosti problémy se zákonem o dotacích .",0,1,FP
gold_doc_0313,gold_doc_0313_target,developer,NOUN,"Investor je ten developer , který měl v minulosti problémy se zákonem o dotacích .",0,1,FP
gold_doc_0313,gold_doc_0313_target,měl,VERB,"Investor je ten developer , který měl v minulosti problémy se zákonem o dotacích .",0,1,FP
gold_doc_0313,gold_doc_0313_target,minulosti,NOUN,"Investor je ten developer , který měl v minulosti problémy se zákonem o dotacích .",0,1,FP
gold_doc_0313,gold_doc_0313_target,problémy,NOUN,"Investor je ten developer , který měl v minulosti problémy se zákonem o dotacích .",0,1,FP
gold_doc_0313,gold_doc_0313_target,zákonem,NOUN,"Investor je ten developer , který měl v minulosti problémy se zákonem o dotacích .",0,1,FP
gold_doc_0313,gold_doc_0313_target,dotacích,NOUN,"Investor je ten developer , který měl v minulosti problémy se zákonem o dotacích .",0,1,FP
gold_doc_0317,gold_doc_0317_target,Nová,ADJ,Nová pravidla vedou pouze k byrokracii a pomalému schvalování důležitých dotací .,0,1,FP
gold_doc_0317,gold_doc_0317_target,pravidla,NOUN,Nová pravidla vedou pouze k byrokracii a pomalému schvalování důležitých dotací .,0,1,FP
gold_doc_0317,gold_doc_0317_target,vedou,VERB,Nová pravidla vedou pouze k byrokracii a pomalému schvalování důležitých dotací .,0,1,FP
gold_doc_0317,gold_doc_0317_target,pouze,ADV,Nová pravidla vedou pouze k byrokracii a pomalému schvalování důležitých dotací .,0,1,FP
gold_doc_0317,gold_doc_0317_target,byrokracii,NOUN,Nová pravidla vedou pouze k byrokracii a pomalému schvalování důležitých dotací .,1,1,TP
gold_doc_0317,gold_doc_0317_target,pomalému,ADJ,Nová pravidla vedou pouze k byrokracii a pomalému schvalování důležitých dotací .,0,1,FP
gold_doc_0317,gold_doc_0317_target,schvalování,NOUN,Nová pravidla vedou pouze k byrokracii a pomalému schvalování důležitých dotací .,0,1,FP
gold_doc_0317,gold_doc_0317_target,důležitých,ADJ,Nová pravidla vedou pouze k byrokracii a pomalému schvalování důležitých dotací .,0,1,FP
gold_doc_0317,gold_doc_0317_target,dotací,NOUN,Nová pravidla vedou pouze k byrokracii a pomalému schvalování důležitých dotací .,0,1,FP
gold_doc_0320,gold_doc_0320_target,Opozice,NOUN,Opozice nazvala jednání divadlo a odmítla se zúčastnit nočního hlasování v parlamentu .,0,1,FP
gold_doc_0320,gold_doc_0320_target,nazvala,VERB,Opozice nazvala jednání divadlo a odmítla se zúčastnit nočního hlasování v parlamentu .,0,1,FP
gold_doc_0320,gold_doc_0320_target,jednání,NOUN,Opozice nazvala jednání divadlo a odmítla se zúčastnit nočního hlasování v parlamentu .,0,0,TN
gold_doc_0320,gold_doc_0320_target,divadlo,NOUN,Opozice nazvala jednání divadlo a odmítla se zúčastnit nočního hlasování v parlamentu .,1,1,TP
gold_doc_0320,gold_doc_0320_target,odmítla,VERB,Opozice nazvala jednání divadlo a odmítla se zúčastnit nočního hlasování v parlamentu .,0,0,TN
gold_doc_0320,gold_doc_0320_target,zúčastnit,VERB,Opozice nazvala jednání divadlo a odmítla se zúčastnit nočního hlasování v parlamentu .,0,0,TN
gold_doc_0320,gold_doc_0320_target,nočního,ADJ,Opozice nazvala jednání divadlo a odmítla se zúčastnit nočního hlasování v parlamentu .,0,1,FP
gold_doc_0320,gold_doc_0320_target,hlasování,NOUN,Opozice nazvala jednání divadlo a odmítla se zúčastnit nočního hlasování v parlamentu .,0,0,TN
gold_doc_0320,gold_doc_0320_target,parlamentu,NOUN,Opozice nazvala jednání divadlo a odmítla se zúčastnit nočního hlasování v parlamentu .,0,0,TN
gold_doc_0327,gold_doc_0327_target,Politické,ADJ,Politické strany nelegálně používají microtargetingu k manipulaci voličů v celé zemi .,0,1,FP
gold_doc_0327,gold_doc_0327_target,strany,NOUN,Politické strany nelegálně používají microtargetingu k manipulaci voličů v celé zemi .,0,1,FP
gold_doc_0327,gold_doc_0327_target,nelegálně,ADV,Politické strany nelegálně používají microtargetingu k manipulaci voličů v celé zemi .,0,1,FP
gold_doc_0327,gold_doc_0327_target,používají,VERB,Politické strany nelegálně používají microtargetingu k manipulaci voličů v celé zemi .,0,1,FP
gold_doc_0327,gold_doc_0327_target,manipulaci,NOUN,Politické strany nelegálně používají microtargetingu k manipulaci voličů v celé zemi .,0,1,FP
gold_doc_0327,gold_doc_0327_target,voličů,NOUN,Politické strany nelegálně používají microtargetingu k manipulaci voličů v celé zemi .,0,1,FP
gold_doc_0327,gold_doc_0327_target,celé,ADJ,Politické strany nelegálně používají microtargetingu k manipulaci voličů v celé zemi .,0,1,FP
gold_doc_0327,gold_doc_0327_target,zemi,NOUN,Politické strany nelegálně používají microtargetingu k manipulaci voličů v celé zemi .,0,1,FP
gold_doc_0329,gold_doc_0329_target,Problém,NOUN,Problém s energochudobou se v zemi shoršuje meziročně o 2 % HDP .,0,1,FP
gold_doc_0329,gold_doc_0329_target,energochudobou,NOUN,Problém s energochudobou se v zemi shoršuje meziročně o 2 % HDP .,1,1,TP
gold_doc_0329,gold_doc_0329_target,zemi,NOUN,Problém s energochudobou se v zemi shoršuje meziročně o 2 % HDP .,0,0,TN
gold_doc_0329,gold_doc_0329_target,shoršuje,VERB,Problém s energochudobou se v zemi shoršuje meziročně o 2 % HDP .,0,1,FP
gold_doc_0329,gold_doc_0329_target,meziročně,ADV,Problém s energochudobou se v zemi shoršuje meziročně o 2 % HDP .,0,0,TN
gold_doc_0329,gold_doc_0329_target,HDP,NOUN,Problém s energochudobou se v zemi shoršuje meziročně o 2 % HDP .,0,0,TN
gold_doc_0334,gold_doc_0334_target,Vedení,NOUN,Vedení průmyslových firem považuje nearshoring za za jedninou možnost zabránění bankrotu .,0,1,FP
gold_doc_0334,gold_doc_0334_target,průmyslových,ADJ,Vedení průmyslových firem považuje nearshoring za za jedninou možnost zabránění bankrotu .,0,1,FP
gold_doc_0334,gold_doc_0334_target,firem,NOUN,Vedení průmyslových firem považuje nearshoring za za jedninou možnost zabránění bankrotu .,0,1,FP
gold_doc_0334,gold_doc_0334_target,považuje,VERB,Vedení průmyslových firem považuje nearshoring za za jedninou možnost zabránění bankrotu .,0,1,FP
gold_doc_0334,gold_doc_0334_target,nearshoring,NOUN,Vedení průmyslových firem považuje nearshoring za za jedninou možnost zabránění bankrotu .,1,0,FN
gold_doc_0334,gold_doc_0334_target,jedninou,ADJ,Vedení průmyslových firem považuje nearshoring za za jedninou možnost zabránění bankrotu .,0,1,FP
gold_doc_0334,gold_doc_0334_target,možnost,NOUN,Vedení průmyslových firem považuje nearshoring za za jedninou možnost zabránění bankrotu .,0,1,FP
gold_doc_0334,gold_doc_0334_target,zabránění,NOUN,Vedení průmyslových firem považuje nearshoring za za jedninou možnost zabránění bankrotu .,0,1,FP
gold_doc_0334,gold_doc_0334_target,bankrotu,NOUN,Vedení průmyslových firem považuje nearshoring za za jedninou možnost zabránění bankrotu .,0,1,FP
gold_doc_0338,gold_doc_0338_target,malé,ADJ,Pro malé a střední podniky bude tato reforma obrovskou výzvou .,0,1,FP
gold_doc_0338,gold_doc_0338_target,střední,ADJ,Pro malé a střední podniky bude tato reforma obrovskou výzvou .,0,1,FP
gold_doc_0338,gold_doc_0338_target,podniky,NOUN,Pro malé a střední podniky bude tato reforma obrovskou výzvou .,0,1,FP
gold_doc_0338,gold_doc_0338_target,reforma,NOUN,Pro malé a střední podniky bude tato reforma obrovskou výzvou .,0,1,FP
gold_doc_0338,gold_doc_0338_target,obrovskou,ADJ,Pro malé a střední podniky bude tato reforma obrovskou výzvou .,0,1,FP
gold_doc_0338,gold_doc_0338_target,výzvou,NOUN,Pro malé a střední podniky bude tato reforma obrovskou výzvou .,1,1,TP
gold_doc_0339,gold_doc_0339_target,Výsledky,NOUN,Výsledky znamenají historický zlom v politické scéně země .,0,1,FP
gold_doc_0339,gold_doc_0339_target,znamenají,VERB,Výsledky znamenají historický zlom v politické scéně země .,0,1,FP
gold_doc_0339,gold_doc_0339_target,historický,ADJ,Výsledky znamenají historický zlom v politické scéně země .,0,1,FP
gold_doc_0339,gold_doc_0339_target,zlom,NOUN,Výsledky znamenají historický zlom v politické scéně země .,1,1,TP
gold_doc_0339,gold_doc_0339_target,politické,ADJ,Výsledky znamenají historický zlom v politické scéně země .,0,1,FP
gold_doc_0339,gold_doc_0339_target,scéně,NOUN,Výsledky znamenají historický zlom v politické scéně země .,0,1,FP
gold_doc_0339,gold_doc_0339_target,země,NOUN,Výsledky znamenají historický zlom v politické scéně země .,0,1,FP
gold_doc_0342,gold_doc_0342_target,nehody,NOUN,Místo nehody se proměnilo v peklo pro zasahující hasiče .,0,1,FP
gold_doc_0342,gold_doc_0342_target,proměnilo,VERB,Místo nehody se proměnilo v peklo pro zasahující hasiče .,0,1,FP
gold_doc_0342,gold_doc_0342_target,peklo,NOUN,Místo nehody se proměnilo v peklo pro zasahující hasiče .,1,1,TP
gold_doc_0342,gold_doc_0342_target,zasahující,ADJ,Místo nehody se proměnilo v peklo pro zasahující hasiče .,0,1,FP
gold_doc_0342,gold_doc_0342_target,hasiče,NOUN,Místo nehody se proměnilo v peklo pro zasahující hasiče .,0,1,FP
gold_doc_0353,gold_doc_0353_target,procent,NOUN,O pět procent vzrostla ta průměrná cena pro spotřebitele v posledním čtvrtletí .,0,0,TN
gold_doc_0353,gold_doc_0353_target,vzrostla,VERB,O pět procent vzrostla ta průměrná cena pro spotřebitele v posledním čtvrtletí .,0,0,TN
gold_doc_0353,gold_doc_0353_target,průměrná,ADJ,O pět procent vzrostla ta průměrná cena pro spotřebitele v posledním čtvrtletí .,0,0,TN
gold_doc_0353,gold_doc_0353_target,cena,NOUN,O pět procent vzrostla ta průměrná cena pro spotřebitele v posledním čtvrtletí .,0,0,TN
gold_doc_0353,gold_doc_0353_target,spotřebitele,NOUN,O pět procent vzrostla ta průměrná cena pro spotřebitele v posledním čtvrtletí .,0,0,TN
gold_doc_0353,gold_doc_0353_target,posledním,ADJ,O pět procent vzrostla ta průměrná cena pro spotřebitele v posledním čtvrtletí .,0,0,TN
gold_doc_0353,gold_doc_0353_target,čtvrtletí,NOUN,O pět procent vzrostla ta průměrná cena pro spotřebitele v posledním čtvrtletí .,0,0,TN
gold_doc_0357,gold_doc_0357_target,protestní,ADJ,Této protestní akce se zúčastnilo přibližně 500 traktorů a zemědělských strojů .,0,1,FP
gold_doc_0357,gold_doc_0357_target,akce,NOUN,Této protestní akce se zúčastnilo přibližně 500 traktorů a zemědělských strojů .,0,0,TN
gold_doc_0357,gold_doc_0357_target,zúčastnilo,VERB,Této protestní akce se zúčastnilo přibližně 500 traktorů a zemědělských strojů .,0,0,TN
